course_id	part_number	chapter_id	chapter_number	chapter_name	chapter_title	chapter_description	chapter_url
2582746	3	3854401	1	naviguez-dans-votre-app	Naviguez dans votre app		https://openclassrooms.com/fr/courses/2582746-developpez-votre-premiere-application-pour-ios/3854401-naviguez-dans-votre-app
2582746	3	3854416	2	utilisez-le-modele-mvc	Utilisez le modèle MVC		https://openclassrooms.com/fr/courses/2582746-developpez-votre-premiere-application-pour-ios/3854416-utilisez-le-modele-mvc
2582746	3	3854426	3	rendez-votre-app-encore-plus-interactive	Rendez votre app encore plus interactive		https://openclassrooms.com/fr/courses/2582746-developpez-votre-premiere-application-pour-ios/3854426-rendez-votre-app-encore-plus-interactive
2582746	4	3854431	1	les-chaines-de-caracteres	Les chaînes de caractères		https://openclassrooms.com/fr/courses/2582746-developpez-votre-premiere-application-pour-ios/3854431-les-chaines-de-caracteres
2582746	4	3885951	2	la-documentation	La documentation		https://openclassrooms.com/fr/courses/2582746-developpez-votre-premiere-application-pour-ios/3885951-la-documentation
2582746	4	3854441	3	rendez-votre-app-multitaches-avec-les-fils-dexecution-ou-threads	"Rendez votre app multitâches avec les fils d'exécution (ou ""threads"")"		https://openclassrooms.com/fr/courses/2582746-developpez-votre-premiere-application-pour-ios/3854441-rendez-votre-app-multitaches-avec-les-fils-dexecution-ou-threads
2582746	4	3854446	4	tirez-parti-des-frameworks-bibliotheques-et-add-ons	Tirez parti des frameworks, bibliothèques et add-ons		https://openclassrooms.com/fr/courses/2582746-developpez-votre-premiere-application-pour-ios/3854446-tirez-parti-des-frameworks-bibliotheques-et-add-ons
2582746	5	3854451	1	utilisez-les-dossiers-de-lappareil	Utilisez les dossiers de l'appareil		https://openclassrooms.com/fr/courses/2582746-developpez-votre-premiere-application-pour-ios/3854451-utilisez-les-dossiers-de-lappareil
2582746	5	3854456	2	quelques-outils	Quelques outils		https://openclassrooms.com/fr/courses/2582746-developpez-votre-premiere-application-pour-ios/3854456-quelques-outils
2582746	5	3854466	3	profils-certificats-ids-ca-veut-dire-quoi	Profils, certificats, ids, ça veut dire quoi ?		https://openclassrooms.com/fr/courses/2582746-developpez-votre-premiere-application-pour-ios/3854466-profils-certificats-ids-ca-veut-dire-quoi
2582746	5	3854471	4	itunes-connect	iTunes Connect		https://openclassrooms.com/fr/courses/2582746-developpez-votre-premiere-application-pour-ios/3854471-itunes-connect
2582746	5	3854481	5	petit-mot-de-conclusion	Petit mot de conclusion		https://openclassrooms.com/fr/courses/2582746-developpez-votre-premiere-application-pour-ios/3854481-petit-mot-de-conclusion
4872916	1	4872923	1	decouvrez-firebase	Découvrez Firebase		https://openclassrooms.com/fr/courses/4872916-creez-un-backend-scalable-et-performant-sur-firebase/4872923-decouvrez-firebase
4872916	1	4982766	2	integrez-firebase-dans-une-application-android	Intégrez Firebase dans une application Android		https://openclassrooms.com/fr/courses/4872916-creez-un-backend-scalable-et-performant-sur-firebase/4982766-integrez-firebase-dans-une-application-android
4872916	1	4982767	3	creez-votre-premier-systeme-dauthentification	Créez votre premier système d'authentification		https://openclassrooms.com/fr/courses/4872916-creez-un-backend-scalable-et-performant-sur-firebase/4982767-creez-votre-premier-systeme-dauthentification
4872916	1	4991516	4	ameliorez-votre-systeme-d-authentification-avec-les-reseaux-sociaux	Améliorez votre système d’authentification avec les réseaux sociaux		https://openclassrooms.com/fr/courses/4872916-creez-un-backend-scalable-et-performant-sur-firebase/4991516-ameliorez-votre-systeme-d-authentification-avec-les-reseaux-sociaux
4872916	1	4982768	5	implementez-une-gestion-de-compte-pour-l-utilisateur	Implémentez une gestion de compte pour l’utilisateur		https://openclassrooms.com/fr/courses/4872916-creez-un-backend-scalable-et-performant-sur-firebase/4982768-implementez-une-gestion-de-compte-pour-l-utilisateur
4872916	2	4982769	1	creez-votre-premiere-structure-de-donnees	Créez votre première structure de données		https://openclassrooms.com/fr/courses/4872916-creez-un-backend-scalable-et-performant-sur-firebase/4982769-creez-votre-premiere-structure-de-donnees
4872916	2	4982770	2	ameliorez-la-gestion-des-utilisateurs-avec-firestore	Améliorez la gestion des utilisateurs avec Firestore		https://openclassrooms.com/fr/courses/4872916-creez-un-backend-scalable-et-performant-sur-firebase/4982770-ameliorez-la-gestion-des-utilisateurs-avec-firestore
4872916	2	4982771	3	implementez-un-chat-de-discussion	Implémentez un chat de discussion		https://openclassrooms.com/fr/courses/4872916-creez-un-backend-scalable-et-performant-sur-firebase/4982771-implementez-un-chat-de-discussion
4872916	2	4982772	4	envoyez-des-messages-dans-le-chat-de-discussion	Envoyez des messages dans le chat de discussion		https://openclassrooms.com/fr/courses/4872916-creez-un-backend-scalable-et-performant-sur-firebase/4982772-envoyez-des-messages-dans-le-chat-de-discussion
4872916	3	4982774	1	recuperez-une-image-locale-sur-le-telephone	Récupérez une image locale sur le téléphone		https://openclassrooms.com/fr/courses/4872916-creez-un-backend-scalable-et-performant-sur-firebase/4982774-recuperez-une-image-locale-sur-le-telephone
4872916	3	4982775	2	envoyez-une-image-sur-firebase-storage	Envoyez une image sur Firebase Storage		https://openclassrooms.com/fr/courses/4872916-creez-un-backend-scalable-et-performant-sur-firebase/4982775-envoyez-une-image-sur-firebase-storage
4872916	3	4982776	3	diffusez-une-notification-via-l-interface-firebase	Diffusez une notification via l’interface Firebase		https://openclassrooms.com/fr/courses/4872916-creez-un-backend-scalable-et-performant-sur-firebase/4982776-diffusez-une-notification-via-l-interface-firebase
4872916	3	4982777	4	tips-et-tricks-pour-ameliorer-votre-code	Tips et Tricks pour améliorer votre code		https://openclassrooms.com/fr/courses/4872916-creez-un-backend-scalable-et-performant-sur-firebase/4982777-tips-et-tricks-pour-ameliorer-votre-code
4568596	1	4568603	1	comprenez-les-differents-moyens-de-naviguer-sur-une-application	Comprenez les différents moyens de naviguer sur une application		https://openclassrooms.com/fr/courses/4568596-construisez-une-interface-utilisateur-flexible-et-adaptative/4568603-comprenez-les-differents-moyens-de-naviguer-sur-une-application
4568596	1	4778286	2	initiez-vous-au-support-des-differentes-tailles-decrans	Initiez-vous au support des différentes tailles d'écrans		https://openclassrooms.com/fr/courses/4568596-construisez-une-interface-utilisateur-flexible-et-adaptative/4778286-initiez-vous-au-support-des-differentes-tailles-decrans
4568596	1	4782756	3	creez-une-application-optimisee-pour-differentes-tailles-d-ecrans	Créez une application optimisée pour différentes tailles d’écrans		https://openclassrooms.com/fr/courses/4568596-construisez-une-interface-utilisateur-flexible-et-adaptative/4782756-creez-une-application-optimisee-pour-differentes-tailles-d-ecrans
4568596	1	4783171	4	decouvrez-et-implementez-la-barre-d-outils	Découvrez et implémentez la barre d’outils		https://openclassrooms.com/fr/courses/4568596-construisez-une-interface-utilisateur-flexible-et-adaptative/4783171-decouvrez-et-implementez-la-barre-d-outils
4568596	1	4786171	5	personnalisez-votre-barre-d-outils	Personnalisez votre barre d’outils		https://openclassrooms.com/fr/courses/4568596-construisez-une-interface-utilisateur-flexible-et-adaptative/4786171-personnalisez-votre-barre-d-outils
4568596	2	4787641	1	decouvrez-les-fragments	Découvrez les fragments		https://openclassrooms.com/fr/courses/4568596-construisez-une-interface-utilisateur-flexible-et-adaptative/4787641-decouvrez-les-fragments
4568596	2	4789616	2	creez-votre-premiere-application-avec-des-fragments	Créez votre première application avec des fragments		https://openclassrooms.com/fr/courses/4568596-construisez-une-interface-utilisateur-flexible-et-adaptative/4789616-creez-votre-premiere-application-avec-des-fragments
4568596	2	4790461	3	implementez-votre-rendu-sur-tablette	Implémentez votre rendu sur tablette		https://openclassrooms.com/fr/courses/4568596-construisez-une-interface-utilisateur-flexible-et-adaptative/4790461-implementez-votre-rendu-sur-tablette
4568596	2	4791496	4	ameliorez-la-stabilite-de-votre-application	Améliorez la stabilité de votre application		https://openclassrooms.com/fr/courses/4568596-construisez-une-interface-utilisateur-flexible-et-adaptative/4791496-ameliorez-la-stabilite-de-votre-application
4568596	3	4794181	1	developpez-votre-premier-viewpager	Développez votre premier ViewPager		https://openclassrooms.com/fr/courses/4568596-construisez-une-interface-utilisateur-flexible-et-adaptative/4794181-developpez-votre-premier-viewpager
4568596	3	4795266	2	ajoutez-des-onglets-a-votre-viewpager	Ajoutez des onglets à votre ViewPager		https://openclassrooms.com/fr/courses/4568596-construisez-une-interface-utilisateur-flexible-et-adaptative/4795266-ajoutez-des-onglets-a-votre-viewpager
4568596	3	4797601	3	developpez-votre-premier-navigation-drawer	Développez votre premier Navigation Drawer		https://openclassrooms.com/fr/courses/4568596-construisez-une-interface-utilisateur-flexible-et-adaptative/4797601-developpez-votre-premier-navigation-drawer
4568596	3	4798046	4	ameliorez-votre-navigation-drawer	Améliorez votre Navigation Drawer		https://openclassrooms.com/fr/courses/4568596-construisez-une-interface-utilisateur-flexible-et-adaptative/4798046-ameliorez-votre-navigation-drawer
4568596	3	4798806	5	tips-tricks-pour-ameliorer-votre-code	Tips & Tricks pour améliorer votre code		https://openclassrooms.com/fr/courses/4568596-construisez-une-interface-utilisateur-flexible-et-adaptative/4798806-tips-tricks-pour-ameliorer-votre-code
4568596	3	6784636	6	entrainez-vous-a-ameliorer-lapplication-myfragmentapp	Entraînez-vous à améliorer l'application MyFragmentApp		https://openclassrooms.com/fr/courses/4568596-construisez-une-interface-utilisateur-flexible-et-adaptative/6784636-entrainez-vous-a-ameliorer-lapplication-myfragmentapp
4087056	1	4419436	1	mise-en-place-dun-outil-pour-implementer-ses-tests-unitaires	Mise en place d'un outil pour implémenter ses tests unitaires		https://openclassrooms.com/fr/courses/4087056-testez-et-suivez-letat-de-votre-application-php/4419436-mise-en-place-dun-outil-pour-implementer-ses-tests-unitaires
4087056	1	4419446	2	premiers-pas-avec-phpunit-et-les-tests-unitaires	Premiers pas avec PHPUnit et les tests unitaires		https://openclassrooms.com/fr/courses/4087056-testez-et-suivez-letat-de-votre-application-php/4419446-premiers-pas-avec-phpunit-et-les-tests-unitaires
4087056	1	4419441	3	les-doublures-mocks	Les doublures (mocks)		https://openclassrooms.com/fr/courses/4087056-testez-et-suivez-letat-de-votre-application-php/4419441-les-doublures-mocks
4087056	1	4447221	4	tp-tester-une-classe-contenant-de-nombreuses-dependances	TP : tester une classe contenant de nombreuses dépendances		https://openclassrooms.com/fr/courses/4087056-testez-et-suivez-letat-de-votre-application-php/4447221-tp-tester-une-classe-contenant-de-nombreuses-dependances
4087056	2	4460521	1	que-tester-et-quand-le-tester	Que tester et quand le tester ?		https://openclassrooms.com/fr/courses/4087056-testez-et-suivez-letat-de-votre-application-php/4460521-que-tester-et-quand-le-tester
4087056	2	4419471	2	en-quoi-consiste-lintegration-continue	En quoi consiste l'intégration continue ?		https://openclassrooms.com/fr/courses/4087056-testez-et-suivez-letat-de-votre-application-php/4419471-en-quoi-consiste-lintegration-continue
4087056	2	4419481	3	tp-mettre-en-place-un-outil-dintegration-continue-travis	TP : mettre en place un outil d'intégration continue, Travis		https://openclassrooms.com/fr/courses/4087056-testez-et-suivez-letat-de-votre-application-php/4419481-tp-mettre-en-place-un-outil-dintegration-continue-travis
4087056	2	4419486	4	conclusion	Conclusion		https://openclassrooms.com/fr/courses/4087056-testez-et-suivez-letat-de-votre-application-php/4419486-conclusion
4425101	1	4688221	1	decouvrez-ladministration-systeme	Découvrez l'administration système		https://openclassrooms.com/fr/courses/4425101-deployez-une-application-django/4688221-decouvrez-ladministration-systeme
4425101	1	4688335	2	configurez-un-espace-serveur	Configurez un espace serveur		https://openclassrooms.com/fr/courses/4425101-deployez-une-application-django/4688335-configurez-un-espace-serveur
4425101	1	4688407	3	telechargez-lapplication-sur-le-serveur-distant	Téléchargez l'application sur le serveur distant		https://openclassrooms.com/fr/courses/4425101-deployez-une-application-django/4688407-telechargez-lapplication-sur-le-serveur-distant
4425101	1	4688553	4	utilisez-le-serveur-http-nginx	Utilisez le serveur HTTP Nginx		https://openclassrooms.com/fr/courses/4425101-deployez-une-application-django/4688553-utilisez-le-serveur-http-nginx
4425101	1	4688628	5	configurez-gunicorn-et-supervisor	Configurez Gunicorn et Supervisor		https://openclassrooms.com/fr/courses/4425101-deployez-une-application-django/4688628-configurez-gunicorn-et-supervisor
4425101	2	4688681	1	separez-les-environnements	Séparez les environnements		https://openclassrooms.com/fr/courses/4425101-deployez-une-application-django/4688681-separez-les-environnements
4425101	2	4688841	2	integrez-des-changements-automatiquement	Intégrez des changements automatiquement		https://openclassrooms.com/fr/courses/4425101-deployez-une-application-django/4688841-integrez-des-changements-automatiquement
4425101	2	4688923	3	surveillez-lactivite-dun-serveur	Surveillez l'activité d'un serveur		https://openclassrooms.com/fr/courses/4425101-deployez-une-application-django/4688923-surveillez-lactivite-dun-serveur
4425101	2	4688930	4	allez-plus-loin	Allez plus loin		https://openclassrooms.com/fr/courses/4425101-deployez-une-application-django/4688930-allez-plus-loin
4504856	1	4856008	1	decouvrez-pourquoi-mettre-en-place-une-soa	Découvrez pourquoi mettre en place une SOA		https://openclassrooms.com/fr/courses/4504856-implementez-une-architecture-orientee-services-soa-en-java/4856008-decouvrez-pourquoi-mettre-en-place-une-soa
4504856	1	4856070	2	assimilez-les-8-commandements-de-la-soa	Assimilez les 8 commandements de la SOA		https://openclassrooms.com/fr/courses/4504856-implementez-une-architecture-orientee-services-soa-en-java/4856070-assimilez-les-8-commandements-de-la-soa
4504856	1	4856236	3	creez-une-soa-a-partir-d-un-cas-reel	Créez une SOA à partir d’un cas réel		https://openclassrooms.com/fr/courses/4504856-implementez-une-architecture-orientee-services-soa-en-java/4856236-creez-une-soa-a-partir-d-un-cas-reel
4504856	2	4856331	1	mettez-en-place-lenvironnement-de-developpement	Mettez en place l'environnement de développement		https://openclassrooms.com/fr/courses/4504856-implementez-une-architecture-orientee-services-soa-en-java/4856331-mettez-en-place-lenvironnement-de-developpement
4504856	2	4856500	2	creez-un-web-service-bottom-up	Créez un web service Bottom-up		https://openclassrooms.com/fr/courses/4504856-implementez-une-architecture-orientee-services-soa-en-java/4856500-creez-un-web-service-bottom-up
4504856	2	4856749	3	creez-un-client-et-un-web-service-top-down	Créez un client et un web service Top-down		https://openclassrooms.com/fr/courses/4504856-implementez-une-architecture-orientee-services-soa-en-java/4856749-creez-un-client-et-un-web-service-top-down
4504856	3	4857666	1	realisez-des-tests-fonctionnels	Réalisez des tests fonctionnels		https://openclassrooms.com/fr/courses/4504856-implementez-une-architecture-orientee-services-soa-en-java/4857666-realisez-des-tests-fonctionnels
